processedtransactionid,acceptorcountrycode,acceptorpostalcode,acceptorstatecode,acceptorstreetaddress,authdate,authday,authenticationindicator,authenticationvalue,authhour,authmonth,authorizationtype,authresult,authtimestamp,authweekofyear,authyear,avs_rslt,brandcardtype,brandcategory,brandcode,branddescription,card_brnd_tr,cardbrand,cardbrand_bindb,cardcommercial,cardexpirymonth,cardexpiryyear,cardissuetype,cardissuetypeid,cardprepaid,cardproduct_bindb,cardschemaid,cardschemaname,cardsubtype,cardsubtypeid,cardtype,cardtype_bindb,cardusage,cardusageid,categorycodegroup,channel,channelname,channelsubtype,channelsubtypename,country_mid,countryid,countryname,cv2_rslt,cvvresponse,cvvresult,ddresult,detailedcode,transactiontype,detailedmessage,eci_sli,effectivedwoindicator,ext_rc,firstsixdigits,fraudflag,fraudimportdate,fraudreportdate,initialrecurring,int_rc,internalamount,iscommercial,isprepaid,isprivatelabel,issuercode,issuercountry,issuercountrycode,issuerid,memberid,originalamount,originalcurrencyid,parenttransactionid,pos_mode,processorid,productcode,productdescription,productsubcode,recurringpayments,reg,resp_code,servicetypeid,servicetypename,submerchantid,threedsecureenrollmentid,threedxid,ucaf_ind,use3dsecure,vbv_rslt,avsthere,cv2there,expthere,threedthere,cb_flag,fraud_related_cb_flag,doublelabel_cb,timestamp,cardexpirydate,submerchant,timestamp_unix,euramount,threedsused,recurring,cvvused,cardprivate,pinaccess,signatureaccess,diffcardexpirydate,diffcardexpirydatebucketed,difffirsttimestampmerch,diffprevtimestampmerch,avginternalamountmerch,stddevinternalamountmerch,avgdiffprevtimestampmerch,stddevdiffprevtimestampmerch,fraudratiomerch,difffirsttimestampmcc,diffprevtimestampmcc,avginternalamountmcc,stddevinternalamountmcc,avgdiffprevtimestampmcc,stddevdiffprevtimestampmcc,fraudratiomcc,difffirsttimestampcard,diffprevtimestampcard,avginternalamountcard,stddevinternalamountcard,avgdiffprevtimestampcard,stddevdiffprevtimestampcard,fraudratiocard,difffirsttimestampcountry,diffprevtimestampcountry,avginternalamountcountry,stddevinternalamountcountry,avgdiffprevtimestampcountry,stddevdiffprevtimestampcountry,fraudratiocountry,avginternalamountmerch50,stddevinternalamountmerch50,avgdiffprevtimestampmerch50,stddevdiffprevtimestampmerch50,dispAvgInternalamountmerch50,dispAvgprevtsdiffmerch50,avginternalamountmcc50,stddevinternalamountmcc50,avgdiffprevtimestampmcc50,stddevdiffprevtimestampmcc50,dispAvgInternalamountmcc50,dispAvgprevtsdiffmcc50,avginternalamountcard50,stddevinternalamountcard50,avgdiffprevtimestampcard50,stddevdiffprevtimestampcard50,dispAvgInternalamountcard50,dispAvgprevtsdiffcard50,avginternalamountcountry50,stddevinternalamountcountry50,avgdiffprevtimestampcountry50,stddevdiffprevtimestampcountry50,dispAvgInternalamountcountry50,dispAvgprevtsdiffcountry50,bool2x_Avginternalamountcard50,bool2x_curr_Avginternalamountcard,bool2x_Avgdiffprevtimestampcard50,bool2x_Avginternalamountmerch50,bool2x_curr_Avginternalamountmerch,bool2x_Avgdiffprevtimestampmerch50,bool2x_Avginternalamountmcc50,bool2x_curr_Avginternalamountmcc,bool2x_Avgdiffprevtimestampmcc50,bool2x_Avginternalamountcountry50,bool2x_curr_Avginternalamountcountry,bool2x_Avgdiffprevtimestampcountry50,cardaccess,acceptorcountry,processor,digitalwalletoperator,avsused,avsresult,eci,cavvresult,ucafindicator,currency,cardcountry,posentrymode,mcccode,merchantcountry,midcountry,threedsused_index,initialrecurring_index,recurring_index,acceptorpostalcode_index,cvvused_index,cardprepaid_index,cardcommercial_index,cardprivate_index,pinaccess_index,signatureaccess_index,bool2x_Avginternalamountcard50_index,bool2x_curr_Avginternalamountcard_index,bool2x_Avgdiffprevtimestampcard50_index,bool2x_Avginternalamountmerch50_index,bool2x_curr_Avginternalamountmerch_index,bool2x_Avgdiffprevtimestampmerch50_index,bool2x_Avginternalamountmcc50_index,bool2x_curr_Avginternalamountmcc_index,bool2x_Avgdiffprevtimestampmcc50_index,bool2x_Avginternalamountcountry50_index,bool2x_curr_Avginternalamountcountry_index,bool2x_Avgdiffprevtimestampcountry50_index,transactiontype_index,cardaccess_index,channel_index,channelsubtype_index,acceptorcountry_index,acceptorstatecode_index,processor_index,cvvresult_index,ddresult_index,digitalwalletoperator_index,avsused_index,avsresult_index,eci_index,cavvresult_index,ucafindicator_index,currency_index,cardbrand_index,brandcardtype_index,cardcountry_index,cardtype_index,posentrymode_index,mcccode_index,merchantcountry_index,midcountry_index,prediction,prob1,prob2,rawpred1,rawpred2,rank
1937203567,196,2064,"","Prodromou & Zinonos Kitieos 2, Palaceview House",2019-08-01,1,4,jJzS/USMCq29CBIbB1osAJcAAAA=,0,8,0,0,2019-08-01 00:04:51,31,2019,"",MasterCardDebit,Mastercard,010,MasterCard,MasterCard,1,MASTERCARD,false,2,2023,Debit,2,false,STANDARD,1,MasterCard,CIRRUS,65,MasterCard,DEBIT,"","",7995,1,ECOM,"","",Cyprus,36,Australia,M,M,1,1,00,Payment,Approved,21,0,00,516361,"","","","","",6.172702,false,false,false,"",Australia,36,0001529,146395,10.000000,36,"",812,21,MDS,Debit Mastercard Card,MDS,false,Foreign - MASTER,Transaction approved,2,Debit,"",83448474,TlpCTDljTjU2eFdTRloyU2tKaDA=,2,true,"",1,1,1,1,"","",0.0,2019-08-01T00:04:51.000Z,2023-02-28,none,1564617891,6.172702,true,false,true,false,none,none,1307,3,111,1,28.0452751649,58.99573959850709,10.989381137771396,266.3473825622378,0.0018645948945615982,212,1,46.8645144976,149.40875198324906,1.1172725936915144,2.391871419779821,0.0023676831909992613,108,4006,20.6925701352,37.037299644411796,1684.0144246897014,9888.303115689761,0.0,212,1,36.0627274519,122.19418023087277,5.084027360288391,7.275552648835065,0.005907451180179134,33.70912806,60.36416645749567,10.9,10.999536168328524,0.09600443919586563,-3.35581063014613E-4,39.26274736,40.66601704049992,1.2,1.7261494247992246,-0.05087899494972203,0.034586895275541533,14.94355342,9.158276777896715,1114.3,1372.2998311340757,-0.15522235072198126,-0.057614983887957084,31.34277452,45.100558929574454,4.96,4.956792906544245,-0.03862665900276232,-0.01704713940984948,false,false,false,false,false,false,false,false,false,false,false,false,none,196,21,none,true,none,none,none,2,36,036,812,7995,036,196,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,5.0,0.0,1.0,0.0,4.0,3.0,0.0,0.87644327,0.12355671,0.9795859,-0.9795859,627
1937203569,196,0000,"","195-197, Old Nicosia-Limassol Rd, Dali I. Z. 2540",2019-08-01,1,"","",0,8,"",0,2019-08-01 00:04:51,31,2019,"",VisaDebit,Visa,005,VISA.,VISA.,14,VISA,false,12,2020,Debit,2,false,CLASSIC,2,Visa,CLASSIC,3,VisaDebit,DEBIT,NON USA CONSUMER DEBIT - NO PIN ACCESS,9,5967,4,Recurring,"","",Cyprus,826,United Kingdom,"","",0,0,00,Payment,Approved,"",0,00,465859,"","","","","",10.907724,false,false,false,29,United Kingdom,826,465865,5008341,9.990000,826,"",102,21,F,Visa Classic,"",true,Foreign - EMEA,Transaction approved,2,Debit,"","","",0,true,"",0,0,1,1,"","",0.0,2019-08-01T00:04:51.000Z,2020-12-31,none,1564617891,10.907724,true,true,false,false,false,none,518,2,212,63,16.1242597995,24.142186205388313,41.06652378315484,59.005277560965276,0.02268019884009942,212,6,31.4273857708,106.04962086557256,3.5638558919220547,4.82697774651002,0.0,211,8529,11.7097635259,12.521275080703678,139906.64444444445,147655.0153239652,0.022222222222222223,212,1,61.5034962082,272.5439636003558,4.182785631735994,7.445102910046807,0.0033354543401958167,18.96016546,25.980242782394367,24.5,26.634525698492805,0.11746681250710642,-0.2807634243570505,24.02788276,22.946492369932173,5.34,4.963581656137315,-0.06977396949093798,0.3679619425140555,10.51534594,13.140066421255893,150733.48,162770.9198900299,-0.0953910506878566,0.07332521372064975,45.7705254,56.62484832067939,7.7,5.559511063511442,-0.05772635944808524,0.472419845737484,false,false,false,false,false,false,false,false,false,false,false,false,none,196,21,none,false,none,none,none,0,826,826,102,5967,826,196,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,0.0,0.6190988,0.3809012,0.24286242,-0.24286242,628
1937203573,826,CV21 2NP,"",Ground Floor Suite Unit 9,2019-08-01,1,"","",0,8,"",0,2019-08-01 00:04:52,31,2019,"",VisaDebit,Visa,028,Visa Business,Visa Business,14,VISA,true,8,2019,Debit,2,false,BUSINESS,2,Visa,CLASSIC,3,VisaDebit,DEBIT,"","",7841,4,Recurring,"","",United Kingdom,840,United States,"","",0,1,00,Payment,Approved,"",0,00,474165,"","","","","",35.827416,true,false,false,"",United States,840,438599,5011855,39.950000,840,"",102,21,G,Visa Business,"",true,Foreign - REST,Transaction approved,2,Debit,"","","",0,true,"",0,0,1,1,"","",0.0,2019-08-01T00:04:52.000Z,2019-08-31,none,1564617892,35.827416,true,true,false,false,none,none,30,1,212,1870,20.2630742288,15.321026218478213,6198.219289340102,7447.496181152458,0.030278884462151396,212,122,19.2312177544,16.110300932911382,572.9370659993745,736.0811049606364,0.029904102593202066,210,5184032,35.2588816667,0.4591806164296015,2282879.0,754408.503421853,0.0,212,2,51.7030816943,481.1368462819814,2.9407883973778635,4.2686239201448775,0.0,19.42122278,15.877149158148326,10365.56,9650.319629178412,-0.05494745827043029,0.5595626515668821,20.1966904,15.079268789491517,863.44,854.8468333984918,0.059928901987650586,0.39466158286478625,35.2588816667,0.4591806164296015,2282879.0,754408.503421853,0.0,0.0,75.83143978,144.8356121256999,1.94,1.6710011663548243,0.05014863914945107,-0.23445223006291374,false,false,false,false,false,false,false,false,false,false,false,false,none,826,21,none,false,none,none,none,0,840,840,102,7841,840,826,0.0,0.0,1.0,93.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,38.0,0.0,0.0,1.0,0.20154208,0.7984579,-0.68834203,0.68834203,629
1937203571,"","","","",2019-08-01,1,"","",0,8,"",0,2019-08-01 00:04:52,31,2019,"",VisaDebit,Visa,005,VISA.,"",14,VISA,false,2,2022,Debit,2,false,CLASSIC,2,Visa,CLASSIC,3,VisaDebit,DEBIT,DEBIT HYBRID (PIN AND SIGNATURE),4,5968,"","","","",United States,840,United States,"","","","",00,Payment,APPROVAL,"","","",434769,"","","","","",8.959096,false,false,false,3487,United States,840,441199,5012737,9.990000,840,"","",6,F,Visa Classic,"",true,"","",2,Debit,"","","","",false,"","","","","","","",0.0,2019-08-01T00:04:52.000Z,2022-02-28,none,1564617892,8.959096,false,true,true,false,true,true,942,2,212,2,9.7619820111,19.54203804962586,28.068222354340072,82.2037748904038,0.0,212,2,17.7674756853,1338.5951992100754,27.91268126321949,76.24160747369876,3.047758373716132E-6,212,2,9.7637215571,14.920510089553407,45183.857142857145,62581.19258765487,0.0,212,0,51.7030741933,481.1367306369756,2.9407873020602815,4.2686232340806285,0.0,5.42405476,7.542101765265878,30.32,25.043993943719546,-0.22197926542175841,0.027392630674954475,5.42405476,7.542101765265878,30.32,25.043993943719546,-0.009221175253417936,0.03157486858617151,7.14351034,5.974500456649354,35328.56,34585.91812305543,-0.17561136994468715,-0.1574801747194773,75.99214748,144.78566976008202,1.88,1.6116919744194806,0.05048268348696589,-0.24850806545561824,false,false,false,false,false,false,false,false,false,false,false,false,hybrid,none,6,none,false,none,none,none,none,840,840,none,5968,840,840,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.77167183,0.2283282,0.6088877,-0.6088877,630
1937203581,826,SO23 8SR,"","Innovations House, 19 Staple Gardens",2019-08-01,1,"","",0,8,"",0,2019-08-01 00:04:52,31,2019,"",VisaDebit,Visa,005,VISA.,VISA.,14,VISA,false,10,2021,Debit,2,false,CLASSIC,2,Visa,CLASSIC,3,VisaDebit,DEBIT,DEBIT HYBRID (PIN AND SIGNATURE),4,5999,4,Recurring,"","",United Kingdom,840,United States,"","",0,0,00,Payment,Approved,"",0,00,401154,"","","","","",53.763545,false,false,false,679,United States,840,400088,5013165,59.950000,840,"",102,21,F,Visa Classic,"",true,Foreign - REST,Transaction approved,2,Debit,"","","",0,false,"",0,0,1,1,"","",0.0,2019-08-01T00:04:52.000Z,2021-10-31,none,1564617892,53.763545,false,true,false,false,true,true,822,2,212,5,61.8198945613,17.123248001441674,2301.808620256346,7025.065018611072,3.778813452575891E-4,212,5,72.6314611241,349.00437765733943,18.57445086787264,29.739474230145653,0.003149918138874032,122,2678311,53.3522680000,0.4688973149464588,2149715.75,2285654.698070318,0.0,212,0,51.7030738625,481.13676925906543,2.9407877741980903,4.26862341410509,0.0,58.29169326,15.928474831723491,3460.72,7400.935875844849,-0.20604743334926573,0.1649680645906367,54.00985802,69.11679858658418,19.7,26.79038054593324,-0.05335635967977203,0.03784697481256878,53.352268,0.4688973149464588,2149715.75,2285654.698070318,0.0,0.0,77.42865202,145.0275008606322,2.0,1.6536909861128894,0.05346832709775338,-0.22039605815059352,false,false,false,false,false,false,false,false,false,false,false,false,hybrid,826,21,none,false,none,none,none,0,840,840,102,5999,840,826,1.0,0.0,1.0,377.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,0.32593745,0.67406255,-0.36330873,0.36330873,631
1937203577,470,XBX1120,"","Office 1/3327, Level G, Abate Rigord Street75 Quantum Ho",2019-08-01,1,"","",0,8,"",0,2019-08-01 00:04:52,31,2019,"",VisaDebit,Visa,067,Visa Gold,VISA.,25,VISA,false,3,2022,Credit,1,false,GOLD,2,Visa,PREMIER,16,Visa-Carte Bancaire,DEBIT,TRUE CREDIT (NO PIN/SIGNATURE CAPABILITY),6,7995,1,ECOM,"","",Malta,250,France,M,M,1,3,00,Payment,Approved,07,0,00,497043,"","","","","",20.000000,false,false,false,6673,France,250,497016,5010969,20.000000,978,"",812,21,P,Visa Gold,"",false,Foreign - EMEA,Transaction approved,2,Debit,"","","",0,true,"",0,1,1,1,"","",0.0,2019-08-01T00:04:52.000Z,2022-03-31,none,1564617892,20.0,true,false,true,false,false,false,973,2,212,25,55.2024337197,129.68464920633502,111.56511702976448,174.26993763797503,0.0015551970881416222,212,1,46.8645120156,149.40874776457602,1.117272586538357,2.3918713470078985,0.0023676831909992613,123,110762,149.0500000000,120.73208553647797,70112.575,160603.4407826919,0.0,212,3,52.8764352713,102.76937588422003,4.5156413977674195,7.034573747360281,0.0,42.8178,51.36362014746489,127.74,106.65829665289971,-0.09549807009151408,0.09281510735280632,38.76893116,40.919216926569334,1.2,1.7261494247992242,-0.05418411556702314,0.03458689931844806,78.6,62.759989854449564,38782.04,86644.6227962738,-0.5835234245060256,-0.19508009820532102,74.95942576,96.19042958810353,6.5,6.418245675495791,0.21487909504849675,0.28208654475720146,false,false,false,false,false,false,false,false,false,false,false,false,none,470,21,none,false,none,07,none,0,978,250,812,7995,250,470,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,0.8715018,0.12849821,0.9571515,-0.9571515,632
1937203579,826,NW10 7PN,"","Suite 617, Crown House, North Circular Road",2019-08-01,1,"","",0,8,"",0,2019-08-01 00:04:52,31,2019,"",VisaDebit,Visa,005,VISA.,VISA.,14,VISA,false,8,2020,Debit,2,false,CLASSIC,2,Visa,CLASSIC,3,VisaDebit,DEBIT,DEBIT HYBRID (PIN AND SIGNATURE),4,5399,1,ECOM,"","",United Kingdom,840,United States,M,M,1,1,00,Payment,Approved,07,0,00,420767,"","","","","",18.797063,false,false,false,3487,United States,840,441199,5015793,20.960000,840,"",812,21,F,Visa Classic,"",false,Foreign - REST,Transaction approved,2,Debit,"","","",0,true,"",0,1,1,1,"","",0.0,2019-08-01T00:04:52.000Z,2020-08-31,none,1564617892,18.797063,true,false,true,false,true,true,396,2,212,82,34.4565822933,26.96464118331032,34.461082609505425,49.834568486759515,0.005090595602721055,212,44,59.7744881642,248.40204600347587,16.720863487983173,23.03042040667616,0.0036345028694781396,210,193080,35.2544262381,22.680169837787897,221694.7857142857,331007.7433202335,0.011904761904761904,212,0,51.7030791455,481.13680770121493,2.940788246336051,4.268623594129547,0.0,53.3666183,123.11128068646754,31.78,36.12523003245735,0.7012901035154254,-0.05379965535806249,100.60907654,377.1139690925825,15.18,15.418899084551786,0.16438909837010202,-0.06690557361846948,34.37554522,23.96155047688881,255092.22,404935.47017767146,-0.038751077456028626,0.10089623267031533,77.71616814,144.92310431932117,2.0,1.6536909861128892,0.054065888491852974,-0.22039615946223892,false,false,false,false,false,false,false,false,false,false,false,false,hybrid,826,21,none,false,none,07,none,0,840,840,812,5399,840,826,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.7529214,0.24707863,0.5571271,-0.5571271,633
1937203587,826,W1F 8BH,"","Medius House, 2 Sheraton Street",2019-08-01,1,2,0700010063841757581754072684170000000000,0,8,"",0,2019-08-01 00:04:53,31,2019,"",Visa,Visa,005,VISA.,VISA.,2,VISA,false,11,2021,Credit,1,false,CLASSIC,2,Visa,CLASSIC,3,Visa,CREDIT,TRUE CREDIT (NO PIN/SIGNATURE CAPABILITY),6,6211,1,ECOM,"","",United Kingdom,392,Japan,M,M,1,3,00,Payment,Approved,06,0,00,498075,"","","","","",82.614750,false,false,false,16123,Japan,392,492249,5011931,10000.000000,392,"",812,21,F,Visa Classic,"",false,Foreign - REST,Transaction approved,1,Credit,"","",c0ef29071edd402c9bf87080613e1da900000000,0,true,3,1,1,1,1,"","",0.0,2019-08-01T00:04:53.000Z,2021-11-30,none,1564617893,82.61475,true,false,true,false,false,false,852,2,212,13,258.4191525031,607.847813108174,65.18780526008516,422.50026546879667,4.335463732039438E-5,212,13,387.7804698861,1062.6930876251581,40.90338824464676,101.95171678550689,0.0024353561050099223,103,141964,129.0309632105,56.32671333436612,497529.2105263158,595083.8451904234,0.0,212,3,158.1315655997,455.47206201137874,5.38753527661721,9.020785830042362,0.0011947868346433312,237.00833316,339.81322691121375,23.9,20.31110081523231,-0.03522398021573483,-0.09772255459833415,245.89750836,371.002015152646,20.46,17.176407645134553,-0.1335126417761608,-0.20052029420609938,129.0309632105,56.32671333436612,497529.2105263158,595083.8451904234,0.0,0.0,229.57462846,427.4174901170315,7.82,6.727009221134193,0.15685498369494988,0.269651089074949,false,false,false,false,false,false,false,false,false,false,false,false,none,826,21,none,true,none,06,3,0,392,392,812,6211,392,826,0.0,0.0,0.0,2273.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,19.0,5.0,0.0,0.0,0.85083103,0.14916895,0.87056696,-0.87056696,634
1937203593,470,STJ 3148,"","GIG Beach, Triq Id-Dragunara",2019-08-01,1,4,AAABAQcUEQAAAFdXSBQREAAAAAA=,0,8,"",0,2019-08-01 00:04:54,31,2019,"",VisaDebit,Visa,005,VISA.,VISA.,14,VISA,false,12,2020,Debit,2,false,CLASSIC,2,Visa,CLASSIC,3,VisaDebit,DEBIT,"","",7995,1,ECOM,"","",Malta,554,New Zealand,M,M,1,1,00,Payment,Approved,05,0,00,483741,"","","","","",11.858705,false,false,false,"",New Zealand,554,411767,5012349,20.000000,554,"",812,21,F,Visa Classic,"",false,Foreign - REST,Transaction approved,2,Debit,"",83448466,Z2Rvc0R1c2g5emU2WmhiaHNHejA=,0,true,2,1,1,1,1,"","",0.0,2019-08-01T00:04:54.000Z,2020-12-31,none,1564617894,11.858705,true,false,true,false,none,none,518,2,212,4,51.6303439637,133.94543266801415,37.87414452600021,128.09463935980185,0.0013198603502597144,212,2,46.8645103770,149.40874335522625,1.1172725793852007,2.391871274235983,0.0023676831909992613,212,7017,15.7029201315,8.99510224873052,22176.790454016296,50252.80593585696,0.0,212,15,26.3190814582,94.77346997580416,8.90432729070486,17.583482504093762,0.0035673829767182293,48.142328,151.57035876693,26.6,32.19582936610623,-0.02604057409217605,-0.08801417906593688,38.55166092,40.99082779116252,1.22,1.717734625865695,-0.055638306502825016,0.04294855735813486,21.34844232,17.07306050972582,16501.5,31616.25143927453,0.6276217915473671,-0.1129347973376905,22.04574572,30.513344058960566,3.84,8.64341202469091,-0.045089999757220986,-0.288016170262392,false,false,false,false,false,false,false,false,false,false,false,false,none,470,21,none,true,none,05,2,0,554,554,812,7995,554,470,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,1.0,0.0,6.0,1.0,0.0,0.87466705,0.12533294,0.97143483,-0.97143483,635
1937203597,826,M4 6JP,"",36 Butler Street,2019-08-01,1,"","",0,8,"",0,2019-08-01 00:04:54,31,2019,"",VisaDebit,Visa,005,VISA.,VISA.,2,VISA,false,6,2023,"","",false,CLASSIC,2,Visa,"","",Visa,DEBIT,"","",7273,2,MOTO,1,MailOrder,United Kingdom,392,Japan,"","",0,0,00,Payment,Approved,"",0,00,461676,"","","","","",17.173843,false,false,false,313,Japan,840,461676,5012449,19.150000,840,"",012,21,F,Visa Classic,"",false,Foreign - REST,Transaction approved,2,Debit,"","","",0,false,"",0,0,1,1,"","",0.0,2019-08-01T00:04:54.000Z,2023-06-30,none,1564617894,17.173843,false,false,false,false,none,none,1429,3,212,247,12.9869426007,12.41055985822425,165.3996767406792,344.4480414436543,4.550584295023481E-5,212,8,29.6528871265,57.113176004564906,7.8966787377133985,11.269089236564644,0.0070948720365109925,67,5536088,12.4789425000,5.885323986027661,456514.5,405089.4541264929,0.0,212,0,158.1315154302,455.47193280436124,5.387533283900754,9.020783583567303,0.0011947868346433312,14.61292276,7.621182893239522,505.82,567.7372807910365,0.13101585890361683,0.9883067467376139,31.23659528,64.8382150468589,10.12,11.990880888816964,0.027729295834877342,0.19729378440563092,12.4789425,5.885323986027661,456514.5,405089.4541264929,0.0,0.0,204.30294178,397.8449216968293,7.3,6.115387083715426,0.10137051928868686,0.21200671741899318,false,false,false,false,false,true,false,false,false,false,false,false,none,826,21,none,false,none,none,none,0,840,392,012,7273,392,826,1.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,5.0,0.0,0.0,0.85292464,0.14707536,0.87886304,-0.87886304,636
1937203591,826,NE30 1AR,"",Howard Street 29,2019-08-01,1,"","",0,8,0,0,2019-08-01 00:04:54,31,2019,"",MasterCard,Mastercard,071,MC Platinum,MC Platinum,1,MASTERCARD,false,11,2020,Credit,1,false,STANDARD,1,MasterCard,MASTERCARD STANDARD,33,MasterCard,CREDIT,"","",5967,1,ECOM,"","",United Kingdom,392,Japan,"","",0,1,00,Payment,Approved,21,0,00,532438,"","","","","",63.076361,false,false,false,"",Japan,392,0016128,5007933,7635.000000,392,"",812,21,MPL,Platinum Mastercard Card,MPL,false,Foreign - MASTER,Transaction approved,1,Credit,"","","",0,true,"",0,0,1,1,"","",0.0,2019-08-01T00:04:54.000Z,2020-11-30,none,1564617894,63.076361,true,false,false,false,none,none,487,2,212,290,207.5304382943,657.582734441123,178.98428782208498,337.853374274472,0.0019914153850294,212,3,31.4273817784,106.0496109351006,3.563856365907809,4.8269773965408085,0.0,197,516284,513.9712217037,973.9293691974807,637216.0,846366.23657556,0.0,212,1,158.1315433883,455.47199686982594,5.3875345743836025,9.020784596353197,0.0011947868346433312,60.24829302,34.72881601004867,163.0,278.81483871149015,-0.22397507957606966,-0.04731131620754318,23.17166314,22.61229218304617,5.4,4.952838806674205,-0.07784770321743349,0.3803920099994751,513.9712217037,973.9293691974807,637216.0,846366.23657556,0.0,0.0,229.47813444,427.45077682221387,7.32,6.095967218295273,0.15664319989378156,0.21422365260751589,false,false,false,false,false,false,false,true,false,false,false,false,none,826,21,none,false,none,none,none,0,392,392,812,5967,392,826,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,0.0,0.0,0.7879297,0.2120703,0.6562455,-0.6562455,637
